시도,시군구,월,PM25,PM10,SO2,O3,NO2,CO
세종특별자치시,세종특별자치시,201801,28,53,0.003,0.015,0.028,0.8
세종특별자치시,세종특별자치시,201812,31,55,0.004,0.012,0.026,0.6
세종특별자치시,세종특별자치시,201811,29,58,0.003,0.011,0.031,0.7
세종특별자치시,세종특별자치시,201810,14,31,0.002,0.019,0.021,0.5
세종특별자치시,세종특별자치시,201709,20,40,0.002,0.027,0.02,0.5
세종특별자치시,세종특별자치시,201708,12,28,0.002,0.027,0.013,0.4
세종특별자치시,세종특별자치시,201707,18,36,0.002,0.033,0.012,0.4
세종특별자치시,세종특별자치시,201706,21,44,0.004,0.052,0.014,0.5
세종특별자치시,세종특별자치시,201705,20,64,0.004,0.047,0.015,0.5
세종특별자치시,세종특별자치시,201704,23,58,0.004,0.042,0.018,0.5
세종특별자치시,세종특별자치시,201703,37,57,0.005,0.024,0.024,0.6
세종특별자치시,세종특별자치시,201702,28,46,0.005,0.025,0.025,0.6
세종특별자치시,세종특별자치시,201701,32,53,0.005,0.027,0.027,0.7
세종특별자치시,세종특별자치시,201712,21,47,0.003,0.014,0.025,0.6
세종특별자치시,세종특별자치시,201711,24,50,0.002,0.017,0.021,0.6
세종특별자치시,세종특별자치시,201710,17,39,0.002,0.02,0.022,0.5
세종특별자치시,세종특별자치시,201609,19,39,0.003,0.027,0.019,0.5
세종특별자치시,세종특별자치시,201608,24,38,0.004,0.037,0.017,0.5
세종특별자치시,세종특별자치시,201607,19,30,0.002,0.029,0.016,0.5
세종특별자치시,세종특별자치시,201606,25,39,0.002,0.043,0.013,0.4
세종특별자치시,세종특별자치시,201605,28,47,0.003,0.047,0.017,0.5
세종특별자치시,세종특별자치시,201604,0,60,0.003,0.039,0.021,0.6
세종특별자치시,세종특별자치시,201603,0,59,0.004,0.03,0.026,0.8
세종특별자치시,세종특별자치시,201602,0,47,0.004,0.025,0.021,0.9
세종특별자치시,세종특별자치시,201601,0,52,0.005,0.018,0.028,0.8
세종특별자치시,세종특별자치시,201612,27,49,0.005,0.012,0.028,0.7
세종특별자치시,세종특별자치시,201611,28,53,0.005,0.014,0.03,0.7
세종특별자치시,세종특별자치시,201610,17,39,0.004,0.018,0.023,0.5
세종특별자치시,세종특별자치시,201509,0,0,0,0,0,0
세종특별자치시,세종특별자치시,201508,0,0,0,0,0,0
세종특별자치시,세종특별자치시,201507,0,0,0,0,0,0
세종특별자치시,세종특별자치시,201506,0,0,0,0,0,0
세종특별자치시,세종특별자치시,201505,0,0,0,0,0,0
세종특별자치시,세종특별자치시,201504,0,0,0,0,0,0
세종특별자치시,세종특별자치시,201503,0,0,0,0,0,0
세종특별자치시,세종특별자치시,201502,0,0,0,0,0,0
세종특별자치시,세종특별자치시,201501,0,0,0,0,0,0
울산광역시,울산광역시,202402,14,24,0.0029,0.033,0.0151,0.45
울산광역시,울산광역시,202401,16,27,0.0028,0.0269,0.0189,0.47
울산광역시,울산광역시,202309,11,20,0.003,0.0307,0.0119,0.44
울산광역시,울산광역시,202308,13,21,0.0038,0.0282,0.0116,0.44
울산광역시,울산광역시,202307,18,27,0.0046,0.0278,0.0146,0.45
울산광역시,울산광역시,202306,18,28,0.0041,0.0408,0.0153,0.44
울산광역시,울산광역시,202305,19,36,0.0037,0.0412,0.0155,0.43
울산광역시,울산광역시,202304,21,64,0.0033,0.0417,0.0146,0.45
울산광역시,울산광역시,202303,24,58,0.0036,0.0396,0.0198,0.51
울산광역시,울산광역시,202302,23,35,0.0033,0.0308,0.02,0.51
울산광역시,울산광역시,202301,20,37,0.003,0.027,0.0194,0.51
울산광역시,울산광역시,202312,17,32,0.0027,0.0274,0.0183,0.5
울산광역시,울산광역시,202311,15,28,0.0029,0.0292,0.0172,0.47
울산광역시,울산광역시,202310,15,26,0.0028,0.0341,0.0158,0.45
울산광역시,울산광역시,202209,12,24,0.003,0.034,0.012,0.4
울산광역시,울산광역시,202208,14,23,0.003,0.031,0.013,0.4
울산광역시,울산광역시,202207,12,21,0.004,0.03,0.014,0.4
울산광역시,울산광역시,202206,12,21,0.004,0.035,0.013,0.4
울산광역시,울산광역시,202205,19,34,0.004,0.051,0.017,0.4
울산광역시,울산광역시,202204,16,34,0.004,0.043,0.018,0.4
울산광역시,울산광역시,202203,20,39,0.003,0.039,0.019,0.4
울산광역시,울산광역시,202202,18,29,0.003,0.036,0.018,0.4
울산광역시,울산광역시,202201,18,29,0.003,0.027,0.022,0.4
울산광역시,울산광역시,202212,18,31,0.003,0.025,0.018,0.5
울산광역시,울산광역시,202211,19,35,0.003,0.029,0.02,0.5
울산광역시,울산광역시,202210,12,25,0.003,0.032,0.014,0.4
울산광역시,울산광역시,202109,8,16,0.002,0.033,0.011,0.4
울산광역시,울산광역시,202108,11,20,0.003,0.032,0.013,0.4
울산광역시,울산광역시,202107,10,17,0.003,0.027,0.013,0.4
울산광역시,울산광역시,202106,17,28,0.004,0.04,0.016,0.4
울산광역시,울산광역시,202105,17,35,0.004,0.041,0.017,0.4
울산광역시,울산광역시,202104,16,37,0.004,0.042,0.018,0.4
울산광역시,울산광역시,202103,20,55,0.004,0.037,0.02,0.4
울산광역시,울산광역시,202102,21,35,0.004,0.034,0.021,0.5
울산광역시,울산광역시,202101,17,34,0.003,0.026,0.022,0.5
울산광역시,울산광역시,202112,17,29,0.003,0.024,0.021,0.4
울산광역시,울산광역시,202111,17,32,0.003,0.028,0.021,0.4
울산광역시,울산광역시,202110,12,22,0.003,0.032,0.015,0.4
울산광역시,울산광역시,202009,14,25,0.003,0.034,0.014,0.5
울산광역시,울산광역시,202008,17,28,0.004,0.026,0.013,0.5
울산광역시,울산광역시,202007,12,20,0.004,0.028,0.015,0.4
울산광역시,울산광역시,202006,19,32,0.006,0.039,0.018,0.4
울산광역시,울산광역시,202005,19,36,0.005,0.041,0.015,0.4
울산광역시,울산광역시,202004,17,36,0.004,0.043,0.016,0.4
울산광역시,울산광역시,202003,17,34,0.004,0.035,0.018,0.5
울산광역시,울산광역시,202002,19,31,0.004,0.028,0.021,0.6
울산광역시,울산광역시,202001,19,30,0.004,0.025,0.021,0.5
울산광역시,울산광역시,202012,19,30,0.003,0.025,0.023,0.5
울산광역시,울산광역시,202011,17,31,0.003,0.024,0.022,0.5
울산광역시,울산광역시,202010,15,30,0.003,0.034,0.017,0.5
울산광역시,울산광역시,201909,13,25,0.005,0.027,0.015,0.4
울산광역시,울산광역시,201908,18,30,0.006,0.029,0.014,0.5
울산광역시,울산광역시,201907,19,29,0.006,0.028,0.016,0.4
울산광역시,울산광역시,201906,22,34,0.007,0.038,0.019,0.5
울산광역시,울산광역시,201905,26,49,0.007,0.047,0.024,0.5
울산광역시,울산광역시,201904,19,40,0.006,0.037,0.021,0.5
울산광역시,울산광역시,201903,29,49,0.005,0.039,0.022,0.5
울산광역시,울산광역시,201902,26,46,0.004,0.03,0.022,0.6
울산광역시,울산광역시,201901,26,45,0.004,0.025,0.024,0.6
울산광역시,울산광역시,201912,20,33,0.004,0.02,0.025,0.5
울산광역시,울산광역시,201911,15,34,0.004,0.023,0.022,0.5
울산광역시,울산광역시,201910,11,27,0.004,0.029,0.016,0.4
울산광역시,울산광역시,201809,14,26,0.004,0.031,0.013,0.5
울산광역시,울산광역시,201808,16,25,0.006,0.023,0.013,0.4
울산광역시,울산광역시,201807,27,39,0.009,0.028,0.017,0.5
울산광역시,울산광역시,201806,29,42,0.008,0.033,0.02,0.5
울산광역시,울산광역시,201805,24,45,0.007,0.035,0.019,0.5
울산광역시,울산광역시,201804,26,64,0.007,0.036,0.021,0.5
울산광역시,울산광역시,201803,23,40,0.006,0.033,0.023,0.6
울산광역시,울산광역시,201802,27,47,0.005,0.03,0.024,0.6
울산광역시,울산광역시,201801,25,40,0.004,0.023,0.024,0.6
울산광역시,울산광역시,201812,19,35,0.004,0.021,0.022,0.5
울산광역시,울산광역시,201811,29,47,0.004,0.021,0.027,0.6
울산광역시,울산광역시,201810,19,31,0.004,0.027,0.018,0.5
울산광역시,울산광역시,201709,22,36,0.005,0.032,0.017,0.5
울산광역시,울산광역시,201708,16,27,0.006,0.027,0.012,0.5
울산광역시,울산광역시,201707,27,41,0.009,0.031,0.019,0.6
울산광역시,울산광역시,201706,28,44,0.008,0.039,0.02,0.5
울산광역시,울산광역시,201705,31,64,0.008,0.041,0.026,0.5
울산광역시,울산광역시,201704,27,55,0.007,0.042,0.024,0.6
울산광역시,울산광역시,201703,33,51,0.005,0.025,0.025,0.6
울산광역시,울산광역시,201702,23,39,0.005,0.028,0.023,0.6
울산광역시,울산광역시,201701,26,42,0.004,0.024,0.024,0.6
울산광역시,울산광역시,201712,24,38,0.004,0.021,0.025,0.6
울산광역시,울산광역시,201711,25,46,0.004,0.022,0.028,0.7
울산광역시,울산광역시,201710,15,29,0.004,0.028,0.016,0.5
울산광역시,울산광역시,201609,20,35,0.006,0.027,0.018,0.4
울산광역시,울산광역시,201608,16,32,0.006,0.033,0.015,0.4
울산광역시,울산광역시,201607,19,32,0.009,0.025,0.019,0.4
울산광역시,울산광역시,201606,25,41,0.009,0.034,0.022,0.5
울산광역시,울산광역시,201605,29,57,0.009,0.041,0.024,0.5
울산광역시,울산광역시,201604,27,61,0.008,0.035,0.024,0.5
울산광역시,울산광역시,201603,28,50,0.007,0.028,0.026,0.5
울산광역시,울산광역시,201602,21,42,0.006,0.026,0.023,0.5
울산광역시,울산광역시,201601,24,43,0.005,0.02,0.026,0.6
울산광역시,울산광역시,201612,24,40,0.004,0.018,0.026,0.6
울산광역시,울산광역시,201611,27,48,0.005,0.019,0.026,0.6
울산광역시,울산광역시,201610,18,37,0.005,0.023,0.019,0.4
울산광역시,울산광역시,201509,13,28*,0.006,0.029,0.015,0.4
울산광역시,울산광역시,201508,24,38*,0.009,0.034,0.018,0.5
울산광역시,울산광역시,201507,22,38,0.009,0.027,0.018,0.5
울산광역시,울산광역시,201506,30,50,0.01,0.035,0.023,0.5
울산광역시,울산광역시,201505,31,57,0.012,0.04,0.028,0.5
울산광역시,울산광역시,201504,25,49,0.008,0.034,0.024,0.5
울산광역시,울산광역시,201503,29,59,0.008,0.029,0.026,0.6
울산광역시,울산광역시,201502,32,64,0.006,0.024,0.024,0.6
울산광역시,울산광역시,201501,27,46,0.006,0.019,0.025,0.6
인천광역시,인천광역시,202402,24,35,0.0032,0.0272,0.0215,0.53
인천광역시,인천광역시,202401,26,38,0.0036,0.0224,0.0236,0.59
인천광역시,인천광역시,202309,13,23,0.003,0.0338,0.0134,0.4
인천광역시,인천광역시,202308,14,23,0.003,0.0339,0.0114,0.39
인천광역시,인천광역시,202307,18,27,0.0029,0.0378,0.0117,0.37
인천광역시,인천광역시,202306,18,29,0.0029,0.0485,0.0125,0.4
인천광역시,인천광역시,202305,21,42,0.0032,0.0424,0.0171,0.41
인천광역시,인천광역시,202304,24,68,0.0031,0.0411,0.0179,0.43
인천광역시,인천광역시,202303,32,71,0.0036,0.0384,0.0239,0.52
인천광역시,인천광역시,202302,31,48,0.0035,0.0266,0.0245,0.57
인천광역시,인천광역시,202301,27,50,0.0037,0.0194,0.0267,0.6
인천광역시,인천광역시,202312,24,39,0.0034,0.0208,0.025,0.57
인천광역시,인천광역시,202311,19,34,0.0032,0.0258,0.0186,0.49
인천광역시,인천광역시,202310,17,31,0.0032,0.0309,0.018,0.48
인천광역시,인천광역시,202209,14,26,0.003,0.035,0.015,0.4
인천광역시,인천광역시,202208,11,21,0.003,0.032,0.011,0.4
인천광역시,인천광역시,202207,18,26,0.003,0.038,0.012,0.4
인천광역시,인천광역시,202206,12,21,0.003,0.036,0.012,0.3
인천광역시,인천광역시,202205,16,32,0.003,0.048,0.014,0.4
인천광역시,인천광역시,202204,22,44,0.003,0.041,0.018,0.4
인천광역시,인천광역시,202203,22,42,0.004,0.03,0.024,0.5
인천광역시,인천광역시,202202,24,38,0.004,0.029,0.022,0.5
인천광역시,인천광역시,202201,28,42,0.004,0.02,0.026,0.6
인천광역시,인천광역시,202212,20,38,0.004,0.019,0.024,0.5
인천광역시,인천광역시,202211,24,41,0.004,0.022,0.026,0.6
인천광역시,인천광역시,202210,17,30,0.003,0.027,0.019,0.5
인천광역시,인천광역시,202109,8,16,0.003,0.032,0.014,0.4
인천광역시,인천광역시,202108,13,22,0.003,0.036,0.014,0.4
인천광역시,인천광역시,202107,19,29,0.003,0.041,0.014,0.4
인천광역시,인천광역시,202106,23,36,0.003,0.044,0.017,0.4
인천광역시,인천광역시,202105,20,59,0.003,0.042,0.017,0.4
인천광역시,인천광역시,202104,19,42,0.003,0.04,0.021,0.4
인천광역시,인천광역시,202103,33,69,0.003,0.03,0.028,0.6
인천광역시,인천광역시,202102,28,46,0.004,0.026,0.024,0.6
인천광역시,인천광역시,202101,20,37,0.004,0.018,0.027,0.6
인천광역시,인천광역시,202112,24,39,0.004,0.017,0.028,0.6
인천광역시,인천광역시,202111,25,44,0.004,0.022,0.026,0.6
인천광역시,인천광역시,202110,14,28,0.003,0.026,0.02,0.5
인천광역시,인천광역시,202009,10,20,0.003,0.032,0.015,0.4
인천광역시,인천광역시,202008,14,24,0.003,0.021,0.012,0.3
인천광역시,인천광역시,202007,14*,21,0.003,0.034,0.014,0.4
인천광역시,인천광역시,202006,17,32,0.003,0.044,0.016,0.4
인천광역시,인천광역시,202005,15,31,0.004,0.039,0.017,0.5
인천광역시,인천광역시,202004,16,39,0.004,0.041,0.017,0.5
인천광역시,인천광역시,202003,21,41,0.004,0.032,0.023,0.5
인천광역시,인천광역시,202002,23,37,0.004,0.023,0.027,0.6
인천광역시,인천광역시,202001,27,42,0.005,0.02,0.028,0.7
인천광역시,인천광역시,202012,24,39,0.004,0.019,0.027,0.6
인천광역시,인천광역시,202011,21,39,0.004,0.02,0.027,0.5
인천광역시,인천광역시,202010,15,34,0.004,0.028,0.021,0.5
인천광역시,인천광역시,201909,14,28,0.004,0.026,0.021,0.5
인천광역시,인천광역시,201908,18,30,0.004,0.037,0.015,0.4
인천광역시,인천광역시,201907,19,31,0.004,0.032,0.015,0.4
인천광역시,인천광역시,201906,17,29,0.004,0.041,0.017,0.4
인천광역시,인천광역시,201905,26,51,0.006,0.046,0.023,0.5
인천광역시,인천광역시,201904,20,43,0.005,0.033,0.026,0.5
인천광역시,인천광역시,201903,41,67,0.005,0.033,0.028,0.6
인천광역시,인천광역시,201902,31,55,0.006,0.023,0.029,0.7
인천광역시,인천광역시,201901,33,62,0.006,0.017,0.032,0.7
인천광역시,인천광역시,201912,25,40,0.005,0.015,0.031,0.7
인천광역시,인천광역시,201911,19,41,0.005,0.017,0.031,0.6
인천광역시,인천광역시,201910,16,35,0.004,0.024,0.023,0.5
인천광역시,인천광역시,201809,15,24,0.004,0.029,0.019,0.4
인천광역시,인천광역시,201808,12,25,0.004,0.031,0.016,0.4
인천광역시,인천광역시,201807,16,26,0.004,0.021,0.017,0.4
인천광역시,인천광역시,201806,22,34,0.005,0.034,0.022,0.4
인천광역시,인천광역시,201805,21,40,0.004,0.034,0.023,0.5
인천광역시,인천광역시,201804,24,46,0.005,0.032,0.027,0.5
인천광역시,인천광역시,201803,32,49,0.005,0.027,0.029,0.6
인천광역시,인천광역시,201802,27,49,0.006,0.022,0.027,0.6
인천광역시,인천광역시,201801,29,48,0.006,0.017,0.029,0.7
인천광역시,인천광역시,201812,24,45,0.005,0.016,0.03,0.6
인천광역시,인천광역시,201811,29,55,0.005,0.016,0.035,0.7
인천광역시,인천광역시,201810,16,33,0.004,0.022,0.026,0.5
인천광역시,인천광역시,201709,22,38,0.005,0.03,0.022,0.5
인천광역시,인천광역시,201708,15,27*,0.004,0.025,0.019,0.4
인천광역시,인천광역시,201707,23*,37,0.005,0.028,0.018,0.5
인천광역시,인천광역시,201706,24,42,0.005,0.037,0.018,0.4
인천광역시,인천광역시,201705,27,63,0.006,0.038,0.022,0.5
인천광역시,인천광역시,201704,27,58,0.006,0.035,0.025,0.6
인천광역시,인천광역시,201703,37,62,0.007,0.03,0.03,0.7
인천광역시,인천광역시,201702,26,47,0.006,0.023,0.026,0.7
인천광역시,인천광역시,201701,31,52,0.006,0.027,0.027,0.8
인천광역시,인천광역시,201712,28,45,0.006,0.014,0.031,0.6
인천광역시,인천광역시,201711,23,41,0.005,0.017,0.026,0.6
인천광역시,인천광역시,201710,17,33,0.004,0.024,0.022,0.5
인천광역시,인천광역시,201609,25,41,0.005,0.029,0.022,0.5
인천광역시,인천광역시,201608,20,37,0.005,0.029,0.017,0.5
인천광역시,인천광역시,201607,19,35,0.006,0.025,0.018,0.4
인천광역시,인천광역시,201606,25,48,0.006,0.037,0.021,0.5
인천광역시,인천광역시,201605,29,58,0.007,0.041,0.025,0.5
인천광역시,인천광역시,201604,31,72,0.007,0.031,0.031,0.5
인천광역시,인천광역시,201603,35,65,0.007,0.026,0.031,0.6
인천광역시,인천광역시,201602,25,46,0.007,0.021,0.026,0.6
인천광역시,인천광역시,201601,29,49,0.007,0.017,0.026,0.7
인천광역시,인천광역시,201612,29,47,0.006,0.013,0.028,0.8
인천광역시,인천광역시,201611,29,55,0.006,0.017,0.027,0.7
인천광역시,인천광역시,201610,21,42,0.005,0.02,0.025,0.6
인천광역시,인천광역시,201509,21,38*,0.005,0.028,0.022,0.5
인천광역시,인천광역시,201508,27,42*,0.006,0.031,0.017,0.5
인천광역시,인천광역시,201507,23,34*,0.005,0.029,0.018,0.4
인천광역시,인천광역시,201506,26,42,0.006,0.039,0.022,0.5
인천광역시,인천광역시,201505,28,52,0.007,0.036,0.026,0.5
인천광역시,인천광역시,201504,30,54,0.006,0.029,0.03,0.6
인천광역시,인천광역시,201503,31,73,0.008,0.024,0.033,0.7
인천광역시,인천광역시,201502,33,84,0.007,0.02,0.029,0.7
인천광역시,인천광역시,201501,31,53,0.007,0.015,0.03,0.8
전라남도,화순,202402,14,0,0,0,0,0
전라남도,여수,202402,14,0,0,0,0,0
전라남도,광양,202402,13,0,0,0,0,0
전라남도,순천,202402,14,0,0,0,0,0
전라남도,목포,202402,17,0,0,0,0,0
전라남도,영암,202402,24,0,0,0,0,0
전라남도,나주,202402,15,0,0,0,0,0
전라남도,담양,202402,20,0,0,0,0,0
전라남도,장성,202402,15,0,0,0,0,0
전라남도,해남,202402,15,0,0,0,0,0
전라남도,영광,202402,16,0,0,0,0,0
전라남도,장흥,202402,19,0,0,0,0,0
전라남도,진도,202402,15,0,0,0,0,0
전라남도,완도,202402,14,0,0,0,0,0
전라남도,함평,202402,15,0,0,0,0,0
전라남도,고흥,202402,13,0,0,0,0,0
전라남도,신안,202402,19,0,0,0,0,0
전라남도,무안,202402,19,0,0,0,0,0
전라남도,강진,202402,16,0,0,0,0,0
전라남도,곡성,202402,14,0,0,0,0,0
전라남도,구례,202402,14,0,0,0,0,0
전라남도,보성,202402,14,0,0,0,0,0
전라남도,도평균,202402,15,0,0,0,0,0
전라남도,화순,202402,0,21,0.0022,0.0281,0.01,0.4
전라남도,여수,202402,0,22,0.0024,0.0329,0.0119,0.5
전라남도,광양,202402,0,20,0.0028,0.0314,0.01,0.35
전라남도,순천,202402,0,21,0.0025,0.0341,0.0097,0.32
전라남도,목포,202402,0,25,0.0024,0.0331,0.0109,0.42
전라남도,영암,202402,0,43,0.0022,0.0324,0.0077,0.45
전라남도,나주,202402,0,34,0.002,0.031,0.0095,0.19
전라남도,담양,202402,0,28,0.0026,0.0313,0.0071,0.27
전라남도,장성,202402,0,30,0.0026,0.026,0.0119,0.28
전라남도,해남,202402,0,30,0.0027,0.0348,0.0072,0.49
전라남도,영광,202402,0,27,0.0028,0.0359,0.0071,0.36
전라남도,장흥,202402,0,25,0.0019,0.0393,0.0072,0.4
전라남도,진도,202402,0,24,0.0028,0.0356,0.0051,0.42*
전라남도,완도,202402,0,23,0.0029,0.037,0.0056,0.46
전라남도,함평,202402,0,24,0.0027,0.0297,0.0072,0.35
전라남도,고흥,202402,0,21,0.003,0.0308,0.0076,0.47
전라남도,신안,202402,0,28,0.0028,0.0406,0.0045,0.26
전라남도,무안,202402,0,33,0.0021,0.0328,0.0066,0.43
전라남도,강진,202402,0,24,0.0022,0.0366,0.0074,0.37
전라남도,곡성,202402,0,24,0.0022,0.0309,0.0077,0.42
전라남도,구례,202402,0,24,0.0025,0.0238,0.0078,0.41
전라남도,보성,202402,0,24,0.0026,0.0282,0.0074,0.41
전라남도,도평균,202402,0,25,0.0025,0.0326,0.0091,0.4
전라남도,화순,202401,14,0,0,0,0,0
전라남도,여수,202401,16,0,0,0,0,0
전라남도,광양,202401,15,0,0,0,0,0
전라남도,순천,202401,15,0,0,0,0,0
전라남도,목포,202401,14,0,0,0,0,0
전라남도,영암,202401,24,0,0,0,0,0
전라남도,나주,202401,14,0,0,0,0,0
전라남도,담양,202401,17,0,0,0,0,0
전라남도,장성,202401,12,0,0,0,0,0
전라남도,해남,202401,15,0,0,0,0,0
전라남도,영광,202401,15,0,0,0,0,0
전라남도,장흥,202401,16,0,0,0,0,0
전라남도,진도,202401,13,0,0,0,0,0
전라남도,완도,202401,12,0,0,0,0,0
전라남도,함평,202401,13,0,0,0,0,0
전라남도,고흥,202401,13,0,0,0,0,0
전라남도,신안,202401,14,0,0,0,0,0
전라남도,무안,202401,17,0,0,0,0,0
전라남도,강진,202401,13,0,0,0,0,0
전라남도,곡성,202401,13,0,0,0,0,0
전라남도,구례,202401,16,0,0,0,0,0
전라남도,보성,202401,13,0,0,0,0,0
전라남도,도평균,202401,15,0,0,0,0,0
전라남도,화순,202401,0,21,0.0022,0.0234,0.0136,0.31
전라남도,여수,202401,0,25,0.0029,0.0303,0.0138,0.52
전라남도,광양,202401,0,25,0.0033,0.0282,0.0124,0.42
전라남도,순천,202401,0,22,0.0025,0.0326,0.011,0.39
전라남도,목포,202401,0,22,0.0025,0.0309,0.0126,0.44
전라남도,영암,202401,0,46,0.0023,0.0272,0.0103,0.46
전라남도,나주,202401,0,34,0.0019,0.0249,0.0122,0.19
전라남도,담양,202401,0,26,0.003,0.0273,0.0084,0.29
전라남도,장성,202401,0,29,0.0027,0.0218,0.0153,0.21
전라남도,해남,202401,0,31,0.0027,0.0303,0.0083,0.49
전라남도,영광,202401,0,26,0.0023,0.0322,0.008,0.35
전라남도,장흥,202401,0,24,0.0022,0.0348,0.0085,0.4
전라남도,진도,202401,0,24,0.0027,0.0331,0.007,0.4
전라남도,완도,202401,0,22,0.0027,0.0339,0.0057,0.35
전라남도,함평,202401,0,23,0.0026,0.0273,0.0099,0.48
전라남도,고흥,202401,0,22,0.0028,0.0293,0.0076,0.54
전라남도,신안,202401,0,24,0.0025,0.0372,0.005,0.25
전라남도,무안,202401,0,33,0.002,0.0279,0.0082,0.44
전라남도,강진,202401,0,23,0.0026,0.033,0.0086,0.36
전라남도,곡성,202401,0,26,0.0026,0.0266,0.0093,0.45
전라남도,구례,202401,0,28,0.003,0.0222,0.0093,0.45
전라남도,보성,202401,0,26,0.0029,0.0277,0.008,0.48
전라남도,도평균,202401,0,26,0.0027,0.0296,0.0109,0.42
전라남도,화순,202309,9,0,0,0,0,0
전라남도,여수,202309,9,0,0,0,0,0
전라남도,광양,202309,9,0,0,0,0,0
전라남도,순천,202309,10,0,0,0,0,0
전라남도,목포,202309,11,0,0,0,0,0
전라남도,영암,202309,12,0,0,0,0,0
전라남도,나주,202309,11,0,0,0,0,0
전라남도,담양,202309,15,0,0,0,0,0
전라남도,장성,202309,13,0,0,0,0,0
전라남도,해남,202309,10,0,0,0,0,0
전라남도,영광,202309,12,0,0,0,0,0
전라남도,장흥,202309,13,0,0,0,0,0
전라남도,진도,202309,11,0,0,0,0,0
전라남도,완도,202309,9,0,0,0,0,0
전라남도,함평,202309,11,0,0,0,0,0
전라남도,고흥,202309,10,0,0,0,0,0
전라남도,신안,202309,9,0,0,0,0,0
전라남도,무안,202309,17,0,0,0,0,0
전라남도,강진,202309,12,0,0,0,0,0
전라남도,곡성,202309,9,0,0,0,0,0
전라남도,구례,202309,5,0,0,0,0,0
전라남도,보성,202309,10,0,0,0,0,0
전라남도,도평균,202309,10,0,0,0,0,0
전라남도,화순,202309,0,18,0.0024**,0.0263,0.0054,0.38
전라남도,여수,202309,0,18,0.0028,0.0324,0.0076,0.42
전라남도,광양,202309,0,17,0.0034,0.0274,0.0071,0.3
전라남도,순천,202309,0,17,0.0025,0.0334,0.0062,0.33
전라남도,목포,202309,0,20,0.0025,0.0392,0.005,0.41
전라남도,영암,202309,0,32,0.0023,0.0326,0.0036,0.4
전라남도,나주,202309,0,27,0.0017,0.0339,0.0061,0.2
전라남도,담양,202309,0,29,0.0021,0.03,0.0056,0.24
전라남도,장성,202309,0,27,0.0023,0.0328,0.0082,0.29
전라남도,해남,202309,0,22,0.0024*,0.0317,0.0044,0.42
전라남도,영광,202309,0,26,0.0025,0.0386,0.005,0.28
전라남도,장흥,202309,0,21,0.0019,0.0385,0.0046,0.32
전라남도,진도,202309,0,18,0.0022,0.0376,0.0033,0.45
전라남도,완도,202309,0,18,0.0027,0.0293,0.0041,0.42
전라남도,함평,202309,0,19,0.002,0.0379,0.0059,0.39
전라남도,고흥,202309,0,18,0.0027,0.0307,0.0036**,0.42
전라남도,신안,202309,0,18,0.002,0.0425,0.003,0.2
전라남도,무안,202309,0,26,0.0018,0.0346,0.0044,0.36
전라남도,강진,202309,0,22,0.003,0.0349,0.0039,0.28
전라남도,곡성,202309,0,17,0.0022,0.0253,0.0041,0.43
전라남도,구례,202309,0,20,0.0022,0.0174,0.0042,0.42
전라남도,보성,202309,0,21,0.0026,0.0257,0.0048,0.38
전라남도,도평균,202309,0,20,0.0026,0.032,0.0058,0.36
전라남도,화순,202308,11,0,0,0,0,0
전라남도,여수,202308,10,0,0,0,0,0
전라남도,광양,202308,11,0,0,0,0,0
전라남도,순천,202308,11,0,0,0,0,0
전라남도,목포,202308,12,0,0,0,0,0
전라남도,영암,202308,18,0,0,0,0,0
전라남도,나주,202308,10,0,0,0,0,0
전라남도,담양,202308,13,0,0,0,0,0
전라남도,장성,202308,13,0,0,0,0,0
전라남도,해남,202308,7,0,0,0,0,0
전라남도,영광,202308,11,0,0,0,0,0
전라남도,장흥,202308,15,0,0,0,0,0
전라남도,진도,202308,10,0,0,0,0,0
전라남도,완도,202308,11,0,0,0,0,0
전라남도,함평,202308,12,0,0,0,0,0
전라남도,고흥,202308,12,0,0,0,0,0
전라남도,신안,202308,8,0,0,0,0,0
전라남도,무안,202308,15,0,0,0,0,0
전라남도,강진,202308,15,0,0,0,0,0
전라남도,곡성,202308,11,0,0,0,0,0
전라남도,구례,202308,8,0,0,0,0,0
전라남도,보성,202308,11,0,0,0,0,0
전라남도,도평균,202308,11,0,0,0,0,0
전라남도,화순,202308,0,19,0.0031,0.0261,0.0044,0.37
전라남도,여수,202308,0,18,0.003,0.0312,0.0068,0.41
전라남도,광양,202308,0,20,0.0042,0.0266,0.0076,0.28
전라남도,순천,202308,0,17,0.0023,0.0372,0.0046,0.31
전라남도,목포,202308,0,23,0.0022,0.0349,0.0047,0.4
전라남도,영암,202308,0,27,0.0024,0.0299,0.0032,0.41
전라남도,나주,202308,0,28,0.0021,0.0319,0.0052,0.23
전라남도,담양,202308,0,29,0.0022,0.0317,0.0047,0.24
전라남도,장성,202308,0,22,0.0013,0.0375,0.0067,0.3
전라남도,해남,202308,0,26,0.0026,0.0272,0.0036,0.43
전라남도,영광,202308,0,24,0.0026,0.0387,0.0045,0.3
전라남도,장흥,202308,0,23,0.0019,0.0388,0.0042,0.3
전라남도,진도,202308,0,17,0.0023,0.0336,0.0027,0.44
전라남도,완도,202308,0,19,0.003,0.0261,0.0045,0.41
전라남도,함평,202308,0,19,0.003,0.0353,0.0051,0.33
전라남도,고흥,202308,0,19,0.0023,0.0291,0.0033,0.42
